array_index,partition,pair_key,donor_scaffold,acceptor_scaffold,donor_smiles,acceptor_smiles
252,development_validation,FC(C(F)=C(C1=NN(N=C21)CCC(CCCC)CCCCCC)C3=CC=C(S3)C)=C2C(S4)=CC=C4C5=CC(C(CCCC(CCCCCC)CCCC)=C6SC(C)=CC6=C7CCCC(CCCC)CCCCCC)=C7S5||c1cc2c(cc1)C(=O)/C(=C\c1cc3c(s1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)c3c(s1)cc1c(c3)sc3c1C(c1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cccc3)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N,c1csc(-c2ccc(-c3ccc(-c4cc5cc6sccc6cc5s4)s3)c3n[nH]nc23)c1,C=C1C(=Cc2cc3c(s2)-c2sc4cc5c6c(sc5cc4c2C3(c2ccccc2)c2ccccc2)-c2sc(C=C3C(=C)c4ccccc4C3=O)cc2C6(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,FC(C(F)=C(C1=NN(N=C21)CCC(CCCC)CCCCCC)C3=CC=C(S3)C)=C2C(S4)=CC=C4C5=CC(C(CCCC(CCCCCC)CCCC)=C6SC(C)=CC6=C7CCCC(CCCC)CCCCCC)=C7S5,c1cc2c(cc1)C(=O)/C(=C\c1cc3c(s1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)c3c(s1)cc1c(c3)sc3c1C(c1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cccc3)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N
253,development_fixed_test,FC(C(F)=C(C1=NN(N=C21)CCC)C3=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(S3)C4=CC=C(S4)C5=CC(F)=C(C=C5F)C6=CC=C(C)S6)=C2C7=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C)S7||O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C(C5=CC=C(CCCCCC)S5)(C6=C7C=C8C(C9=CC=C(S9)CCCCCC)(C%10=CC=C(S%10)CCCCCC)C%11=C(SC%12=C%11SC(/C=C%13C(C%14=CC=CC=C%14C\%13=C(C#N)\C#N)=O)=C%12)C8=C6)C(S%15)=CC=C%15CCCCCC)=C7S4)S3,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6cccs6)c6n[nH]nc56)s4)s3)cc2)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2cccs2)(c2cccs2)c2cc3c(cc2-4)C(c2cccs2)(c2cccs2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC(C(F)=C(C1=NN(N=C21)CCC)C3=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(S3)C4=CC=C(S4)C5=CC(F)=C(C=C5F)C6=CC=C(C)S6)=C2C7=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C)S7,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C(C5=CC=C(CCCCCC)S5)(C6=C7C=C8C(C9=CC=C(S9)CCCCCC)(C%10=CC=C(S%10)CCCCCC)C%11=C(SC%12=C%11SC(/C=C%13C(C%14=CC=CC=C%14C\%13=C(C#N)\C#N)=O)=C%12)C8=C6)C(S%15)=CC=C%15CCCCCC)=C7S4)S3
254,development_train,FC(C(F)=C(C1=NN(N=C21)CCC)C3=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(S3)C4=CC=C(S4)C5=CC(F)=C(C=C5F)C6=CC=C(C)S6)=C2C7=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C)S7||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6cccs6)c6n[nH]nc56)s4)s3)cc2)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC(C(F)=C(C1=NN(N=C21)CCC)C3=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(S3)C4=CC=C(S4)C5=CC(F)=C(C=C5F)C6=CC=C(C)S6)=C2C7=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C)S7,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2
255,development_train,FC(C(F)=C(C1=NN(N=C21)CCCCCCCC)C3=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(S3)C4=CC=C(S4)C5=C(C(F)=C(C(F)=C5F)C6=CC=C(S6)C)F)=C2C7=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(C)S7||N#C/C(C#N)=C(C1=CC=CC=C1C2=O)/C2=C/C3=CC4=C(C5=C(C=C6C(C(CCCCCC)(CCCCCC)C7=C6SC(/C=C8/C(C9=CC=CC=C9C8=O)=C(C#N)/C#N)=C7)=C5)C4(CCCCCC)CCCCCC)S3,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6cccs6)c6n[nH]nc56)s4)s3)cc2)c1,C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2sc(C=C3C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21,FC(C(F)=C(C1=NN(N=C21)CCCCCCCC)C3=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(S3)C4=CC=C(S4)C5=C(C(F)=C(C(F)=C5F)C6=CC=C(S6)C)F)=C2C7=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(C)S7,N#C/C(C#N)=C(C1=CC=CC=C1C2=O)/C2=C/C3=CC4=C(C5=C(C=C6C(C(CCCCCC)(CCCCCC)C7=C6SC(/C=C8/C(C9=CC=CC=C9C8=O)=C(C#N)/C#N)=C7)=C5)C4(CCCCCC)CCCCCC)S3
256,scaffold_overlap_quarantine,FC(C(F)=C(C1=NSN=C21)C3=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(S3)C4=CC=C(S4)C5=CC=C(S5)C)=C2C6=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C)S6||C1(=S)N(C(=O)/C(=C/c2c3c(c(cc2)c2sc4c(c2)[C@](c2c4cc4c(c2)c2c([C@]4(C[C@H](CC)CCCC)C[C@@H](CC)CCCC)cc(s2)c2ccc(c4c2nsn4)/C=C/2\SC(=S)N(C2=O)CC)(C[C@@H](CCCC)CC)C[C@H](CCCC)CC)nsn3)/S1)CC,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)s2)c1,O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4)c2nsnc12,FC(C(F)=C(C1=NSN=C21)C3=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(S3)C4=CC=C(S4)C5=CC=C(S5)C)=C2C6=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C)S6,C1(=S)N(C(=O)/C(=C/c2c3c(c(cc2)c2sc4c(c2)[C@](c2c4cc4c(c2)c2c([C@]4(C[C@H](CC)CCCC)C[C@@H](CC)CCCC)cc(s2)c2ccc(c4c2nsn4)/C=C/2\SC(=S)N(C2=O)CC)(C[C@@H](CCCC)CC)C[C@H](CCCC)CC)nsn3)/S1)CC
257,scaffold_overlap_quarantine,FC(C(F)=C(C1=NSN=C21)C3=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(S3)C4=CC=C(S4)C5=CC=C(S5)C)=C2C6=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C)S6||O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C(C5=CC=C(CCCCCC)S5)(C6=C7C=C8C(C9=CC=C(S9)CCCCCC)(C%10=CC=C(S%10)CCCCCC)C%11=C(SC%12=C%11SC(/C=C%13C(C%14=CC=CC=C%14C\%13=C(C#N)\C#N)=O)=C%12)C8=C6)C(S%15)=CC=C%15CCCCCC)=C7S4)S3,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)s2)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2cccs2)(c2cccs2)c2cc3c(cc2-4)C(c2cccs2)(c2cccs2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC(C(F)=C(C1=NSN=C21)C3=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(S3)C4=CC=C(S4)C5=CC=C(S5)C)=C2C6=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C)S6,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C(C5=CC=C(CCCCCC)S5)(C6=C7C=C8C(C9=CC=C(S9)CCCCCC)(C%10=CC=C(S%10)CCCCCC)C%11=C(SC%12=C%11SC(/C=C%13C(C%14=CC=CC=C%14C\%13=C(C#N)\C#N)=O)=C%12)C8=C6)C(S%15)=CC=C%15CCCCCC)=C7S4)S3
258,development_train,FC(C(F)=C(C1=NSN=C21)C3=CC(CCCCCCCCCCCCCCCCCCCC)=C(S3)C)=C2C4=CC(C#CC#CC#CC#CC#CC#CC#CC#CC#CC#C)=C(S4)C(S5)=CC=C5C6=CC7=C(SC(C)=C7)C=C6.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH]||N#C/C(C#N)=C(C1=CC=CC=C1C2=O)/C2=C/C3=CC4=C(C5=C(C=C6C(C(CCCCCC)(CCCCCC)C7=C6SC(/C=C8/C(C9=CC=CC=C9C8=O)=C(C#N)/C#N)=C7)=C5)C4(CCCCCC)CCCCCC)S3,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6sccc6c5)s4)s3)c3nsnc23)c1,C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2sc(C=C3C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21,FC(C(F)=C(C1=NSN=C21)C3=CC(CCCCCCCCCCCCCCCCCCCC)=C(S3)C)=C2C4=CC(C#CC#CC#CC#CC#CC#CC#CC#CC#CC#C)=C(S4)C(S5)=CC=C5C6=CC7=C(SC(C)=C7)C=C6.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],N#C/C(C#N)=C(C1=CC=CC=C1C2=O)/C2=C/C3=CC4=C(C5=C(C=C6C(C(CCCCCC)(CCCCCC)C7=C6SC(/C=C8/C(C9=CC=CC=C9C8=O)=C(C#N)/C#N)=C7)=C5)C4(CCCCCC)CCCCCC)S3
259,development_fixed_test,FC(C(F)=C(C1=NSN=C21)C3=CC(CCCCCCCCCCCCCCCCCCCC)=C(S3)C)=C2C4=CC(C#CC#CC#CC#CC#CC#CC#CC#CC#CC#C)=C(S4)C(S5)=CC=C5C6=CC7=C(SC(C)=C7)C=C6.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH]||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6sccc6c5)s4)s3)c3nsnc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC(C(F)=C(C1=NSN=C21)C3=CC(CCCCCCCCCCCCCCCCCCCC)=C(S3)C)=C2C4=CC(C#CC#CC#CC#CC#CC#CC#CC#CC#CC#C)=C(S4)C(S5)=CC=C5C6=CC7=C(SC(C)=C7)C=C6.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2
260,development_fixed_test,FC(C(F)=C(C1=NSN=C21)C3=CC(CCCCCCCCCCCCCCCCCCCC)=C(S3)C)=C2C4=CC(C#CC#CC#CC#CC#CC#CC#CC#CC#CC#C)=C(S4)C(S5)=CC=C5C6=CC=C7C=C(C)SC7=C6.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH]||N#C/C(C#N)=C(C1=CC=CC=C1C2=O)/C2=C/C3=CC4=C(C5=C(C=C6C(C(CCCCCC)(CCCCCC)C7=C6SC(/C=C8/C(C9=CC=CC=C9C8=O)=C(C#N)/C#N)=C7)=C5)C4(CCCCCC)CCCCCC)S3,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6ccsc6c5)s4)s3)c3nsnc23)c1,C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2sc(C=C3C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21,FC(C(F)=C(C1=NSN=C21)C3=CC(CCCCCCCCCCCCCCCCCCCC)=C(S3)C)=C2C4=CC(C#CC#CC#CC#CC#CC#CC#CC#CC#CC#C)=C(S4)C(S5)=CC=C5C6=CC=C7C=C(C)SC7=C6.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],N#C/C(C#N)=C(C1=CC=CC=C1C2=O)/C2=C/C3=CC4=C(C5=C(C=C6C(C(CCCCCC)(CCCCCC)C7=C6SC(/C=C8/C(C9=CC=CC=C9C8=O)=C(C#N)/C#N)=C7)=C5)C4(CCCCCC)CCCCCC)S3
261,development_train,FC(C(F)=C(C1=NSN=C21)C3=CC(CCCCCCCCCCCCCCCCCCCC)=C(S3)C)=C2C4=CC(C#CC#CC#CC#CC#CC#CC#CC#CC#CC#C)=C(S4)C(S5)=CC=C5C6=CC=C7C=C(C)SC7=C6.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH]||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6ccsc6c5)s4)s3)c3nsnc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC(C(F)=C(C1=NSN=C21)C3=CC(CCCCCCCCCCCCCCCCCCCC)=C(S3)C)=C2C4=CC(C#CC#CC#CC#CC#CC#CC#CC#CC#CC#C)=C(S4)C(S5)=CC=C5C6=CC=C7C=C(C)SC7=C6.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2
262,development_train,FC(C(F)=C1C2=CC(C)=CS2)=C(C=C1)C3=CC=C(S3)C4=C(CC(CCCC)CC)C=C(C5=C(C(C6=C(SC(CC(CCCC)CC)=C6C7=O)CC(CCCC)CC)=O)C7=C(C8=CC(CC(CCCC)CC)=C(S8)C)S5)S4||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4ccc(-c5ccc(-c6cccs6)cc5)s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC(C(F)=C1C2=CC(C)=CS2)=C(C=C1)C3=CC=C(S3)C4=C(CC(CCCC)CC)C=C(C5=C(C(C6=C(SC(CC(CCCC)CC)=C6C7=O)CC(CCCC)CC)=O)C7=C(C8=CC(CC(CCCC)CC)=C(S8)C)S5)S4,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2
263,development_train,FC(C(OCC(CCCCCC)CCCCCCCC)=C(C1=NSN=C21)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)CC(CCCC)CC)=C5S4)C=C(C)S6)C8=CC=C(S8)CC(CC)CCCC)=C2C9=CC=C(C)S9||FC1=CC2=C(C(/C(C2=O)=C/C3=CC(OCC(CC)CCCC)=C(S3)C4=CC5=C(S4)C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C=C(S%10)C%11=C(OCC(CC)CCCC)C=C(S%11)/C=C(/C(C%12=C%13C=C(F)C(F)=C%12)=C(C#N)\C#N)C%13=O)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N)C=C1F,c1csc(-c2ccc(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)c3nsnc23)c1,C=C1C(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=C6C(=C)c7ccccc7C6=O)s4)cc3C5(c3ccccc3)c3ccccc3)s2)C(=O)c2ccccc21,FC(C(OCC(CCCCCC)CCCCCCCC)=C(C1=NSN=C21)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)CC(CCCC)CC)=C5S4)C=C(C)S6)C8=CC=C(S8)CC(CC)CCCC)=C2C9=CC=C(C)S9,FC1=CC2=C(C(/C(C2=O)=C/C3=CC(OCC(CC)CCCC)=C(S3)C4=CC5=C(S4)C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C=C(S%10)C%11=C(OCC(CC)CCCC)C=C(S%11)/C=C(/C(C%12=C%13C=C(F)C(F)=C%12)=C(C#N)\C#N)C%13=O)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N)C=C1F
264,development_train,FC(C(OCC(CCCCCC)CCCCCCCC)=C(C1=NSN=C21)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)CC(CCCC)CC)=C5S4)C=C(C)S6)C8=CC=C(S8)CC(CC)CCCC)=C2C9=CC=C(C)S9||O=C(C1=C(C=C(F)C(F)=C1)C/2=C(C#N)\C#N)C2=C/C(S3)=C(OCCCCCC)C=C3C4=CC(C5(C6=CC=C(C=C6)CCCCCC)C7=CC=C(CCCCCC)C=C7)=C(C(C=C8C9(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)=C5C=C8C%12=C9C=C(C%13=CC(OCCCCCC)=C(S%13)/C=C%14C(C%15=C(C=C(F)C(F)=C%15)C\%14=C(C#N)\C#N)=O)S%12)S4,c1csc(-c2ccc(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)c3nsnc23)c1,C=C1C(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=C6C(=C)c7ccccc7C6=O)s4)cc3C5(c3ccccc3)c3ccccc3)s2)C(=O)c2ccccc21,FC(C(OCC(CCCCCC)CCCCCCCC)=C(C1=NSN=C21)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)CC(CCCC)CC)=C5S4)C=C(C)S6)C8=CC=C(S8)CC(CC)CCCC)=C2C9=CC=C(C)S9,O=C(C1=C(C=C(F)C(F)=C1)C/2=C(C#N)\C#N)C2=C/C(S3)=C(OCCCCCC)C=C3C4=CC(C5(C6=CC=C(C=C6)CCCCCC)C7=CC=C(CCCCCC)C=C7)=C(C(C=C8C9(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)=C5C=C8C%12=C9C=C(C%13=CC(OCCCCCC)=C(S%13)/C=C%14C(C%15=C(C=C(F)C(F)=C%15)C\%14=C(C#N)\C#N)=O)S%12)S4
265,development_train,FC(C(OCC(CCCCCC)CCCCCCCC)=C(C1=NSN=C21)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)CC(CCCC)CC)=C5S4)C=C(C)S6)C8=CC=C(S8)CC(CC)CCCC)=C2C9=CC=C(C)S9||c12cc(c(cc1C(=O)/C(=C\c1sc(c(c1OCCCCCC)OCCCCCC)c1cc3c(s1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)cc3c(c1)C(c1c3sc(c1)c1c(c(c(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)OCCCCCC)OCCCCCC)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N)F)F,c1csc(-c2ccc(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)c3nsnc23)c1,C=C1C(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=C6C(=C)c7ccccc7C6=O)s4)cc3C5(c3ccccc3)c3ccccc3)s2)C(=O)c2ccccc21,FC(C(OCC(CCCCCC)CCCCCCCC)=C(C1=NSN=C21)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)CC(CCCC)CC)=C5S4)C=C(C)S6)C8=CC=C(S8)CC(CC)CCCC)=C2C9=CC=C(C)S9,c12cc(c(cc1C(=O)/C(=C\c1sc(c(c1OCCCCCC)OCCCCCC)c1cc3c(s1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)cc3c(c1)C(c1c3sc(c1)c1c(c(c(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)OCCCCCC)OCCCCCC)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N)F)F
266,development_train,FC(C(OCC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C1=CC=C(C)S1)C2=NSN=C32)=C3C4=CC=C(S4)C5=CC6=C(C7=C(C(C8=CC=C(C=C8)SCC(CCCC)CC)=C6S5)C=C(C)S7)C9=CC=C(C=C9)SCC(CCCC)CC||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,c1ccc(-c2c3cc(-c4ccc(-c5ccc(-c6cccs6)c6nsnc56)s4)sc3c(-c3ccccc3)c3ccsc23)cc1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC(C(OCC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C1=CC=C(C)S1)C2=NSN=C32)=C3C4=CC=C(S4)C5=CC6=C(C7=C(C(C8=CC=C(C=C8)SCC(CCCC)CC)=C6S5)C=C(C)S7)C9=CC=C(C=C9)SCC(CCCC)CC,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2
